# feature1,feature2,output
7.853608334330974117e+01,9.985858104400450941e+01,7.285120689677786459e+02
7.836814966645493996e+01,3.134880920741748156e+01,8.373061147012534775e+02
2.376167815066320088e+01,9.295458422462968429e+01,6.628814631050111075e+02
9.830828333538251229e+01,5.925398440367010267e+01,7.937609230203653397e+02
3.284437649552018001e+01,7.004316443440843898e+01,8.822829161248571381e+02
9.874368711363867135e+01,2.837201994885906231e+01,6.485189514962388557e+02
4.019494954020931488e+01,3.517957242567148768e+01,8.583879053924678146e+02
1.637763754287182394e+01,1.394713626905488368e+01,4.345364741062574581e+02
6.710767104089532253e+00,8.767445080331567908e+01,4.933122543731215615e+02
8.827753923824379001e+01,2.609600593499908783e+01,7.261496802731733169e+02
7.174726403924510976e+01,2.253617590342443933e+01,7.834361764848381426e+02
7.865818750849685159e+01,8.252520013151651312e+01,8.798625622894276148e+02
9.254040749212748551e+01,4.734854797745504840e+01,8.287801661750953599e+02
1.763670205317505690e+01,8.977269427140576852e+00,3.819407522355367632e+02
9.982779456907920235e+01,3.641915046859674732e+01,6.989924448221649982e+02
3.060092478958270590e+01,7.946131443159951857e+01,8.253911595398327563e+02
8.824940382501374359e+01,3.361333484109341185e+00,4.370397349970529035e+02
5.638229549557052422e+01,9.528386795173786084e+01,8.232840852382108778e+02
7.348732569011276894e+01,8.056456449363880168e+00,5.952983107486421659e+02
1.888727251784214545e+01,6.516028765246720411e+01,7.587894605848271112e+02
4.159235807370651372e+01,1.288939257989354381e+01,6.405284604860939908e+02
4.392458802994481459e+01,7.388799938568068626e+01,9.366786791042982259e+02
5.602116056808268496e+01,1.153790157526132276e+01,6.677749251951074712e+02
2.044723106389090361e+01,5.177139945654685604e+00,3.577647852409527331e+02
3.297202627910989747e+01,5.352842577391115952e+01,8.915457702725221907e+02
8.655873414993817505e+01,5.239810469982693064e+01,8.928441733642636109e+02
5.321499816840168506e+01,1.948397795882682715e+01,7.629079108583802054e+02
2.492280584913295627e+01,6.627421252729386936e+01,8.216344683241266011e+02
2.799019157540024594e+01,4.644070959560524159e+01,8.302497274578889801e+02
7.476720161653381069e+01,7.257451161294403619e+01,9.472355710338745212e+02
3.229310778754036448e+01,5.547450190189807984e+01,8.893306583272251373e+02
7.299983901671421904e+01,4.822273083352527578e+01,9.568622323119024031e+02
3.456477165876805913e+01,4.815927740472660901e+01,8.894709997951021023e+02
1.985790897835105895e+01,7.748587650980101671e+01,7.306414609554113895e+02
9.855241476709456094e+01,3.792466331319103290e+01,7.227047158445155901e+02
8.616347386814980780e+01,6.349493422360231420e+01,9.021791112444116152e+02
9.954802260445418938e+01,9.401759228729046924e+01,6.176185594716662308e+02
7.674134855536585142e-01,1.203004364667652482e+01,1.835217959646479358e+02
3.856732101706453619e+01,8.125079743724738535e+01,8.720695110350225150e+02
6.107969213504706829e+01,6.934110557630326355e+01,9.876835787032227927e+02
8.992614378263228048e+01,9.575354896816237726e+01,6.945535182195875450e+02
9.537568396942270965e+01,6.371629580428466255e+01,8.222705542571118258e+02
3.852713642501196745e+01,3.920376663613540558e+01,8.745136706220753240e+02
8.213583725684839010e+01,5.634937699047745951e+01,9.293658561869370942e+02
9.170868419245216785e+01,6.331123875173047111e+01,8.572477932510703340e+02
1.447013405262572761e+01,7.391729082300115294e+01,6.815140109702979316e+02
9.167415367855238628e+01,1.132707386263980354e+01,5.261061865567290852e+02
9.922227059591715914e+00,8.565298660073828785e+00,2.757708494293659101e+02
1.641419448178585938e+01,8.492361378501327351e+01,6.457771418742544256e+02
4.339269911097365373e+00,8.835431346055246138e+01,4.516414170845647504e+02
5.032436478268368063e+01,9.331641065241117872e+01,8.309358008020153648e+02
3.383830899341749898e+01,7.684054061513099043e+01,8.640461905164828522e+02
8.163673758719198759e+01,7.369076930881676901e+01,9.079639815952112940e+02
9.701035790049770924e+01,9.325702730994704837e+01,6.521180832519154364e+02
5.738458858827044651e+00,5.335759893599928461e+01,5.800622503440641822e+02
2.989111531815181877e+01,4.227918916657985449e+01,8.285503932290325793e+02
8.219813820999745246e+01,5.788100131294311268e+01,9.302197264368628566e+02
8.665224577497249925e+01,2.035135178555599467e+01,6.793075489377895337e+02
2.357510949161513025e+01,8.576689348861738438e+01,7.203016911572544814e+02
2.873690591283176587e+01,4.402237500889246746e+01,8.268505533902365414e+02
