,weight,prod_distance,time_delivery,target
1832,64.0,1346.0,2.0,762031.0569504637
1833,37.0,1772.0,6.0,638275.9933498312
1834,82.0,1237.0,1.0,803894.29180528
1835,73.0,1284.0,11.0,784161.3718735133
1836,73.0,2476.0,2.0,725927.1787274452
1837,55.0,2936.0,6.0,774679.2508572766
1838,10.0,1567.0,3.0,548583.9649412772
1839,37.0,2680.0,7.0,646740.007679752
1840,55.0,1731.0,6.0,703478.342182472
1841,10.0,2471.0,11.0,501934.4423521411
1842,46.0,1346.0,5.0,707239.7769504638
1843,19.0,2043.0,14.0,538343.0927244101
1844,37.0,1734.0,8.0,642378.2566874628
1845,1.0,1335.0,7.0,519695.66536727257
1846,1.0,2700.0,3.0,494868.1314326305
1847,19.0,1161.0,5.0,597001.1349294311
1848,28.0,2936.0,8.0,678972.5308572765
1849,82.0,2043.0,12.0,740564.1827244101
1850,28.0,1346.0,10.0,640298.4969504637
1851,55.0,2796.0,13.0,732929.5212148326
1852,19.0,1459.0,2.0,598320.0539110985
1853,82.0,1284.0,12.0,803959.9318735134
1854,10.0,2936.0,6.0,601008.0508572765
1855,1.0,2488.0,3.0,461255.25246442424
1856,73.0,1161.0,7.0,777988.0749294312
1857,82.0,1804.0,6.0,764073.3718136714
1858,37.0,1346.0,7.0,675348.6369504638
1859,37.0,2476.0,5.0,616126.8187274452
1860,37.0,1459.0,4.0,670330.6739110985
1861,82.0,2163.0,9.0,735091.7925970787
1862,1.0,2476.0,1.0,460075.4587274453
1863,55.0,2231.0,5.0,665349.6540008646
1864,82.0,2631.0,9.0,766988.5279983788
1865,10.0,2163.0,9.0,492766.43259707873
1866,73.0,2680.0,6.0,756541.807679752
1867,1.0,2631.0,9.0,480871.41799837875
1868,73.0,2680.0,7.0,756424.807679752
1869,37.0,2118.0,12.0,606684.6524994893
1870,1.0,2231.0,12.0,447505.9140008646
1871,37.0,2074.0,8.0,609750.8612369471
1872,37.0,2680.0,6.0,646857.007679752
1873,73.0,1237.0,12.0,782605.9618052801
1874,46.0,1797.0,13.0,665957.9381415535
1875,55.0,2231.0,13.0,664053.6540008646
1876,82.0,1731.0,11.0,771598.712182472
1877,19.0,1731.0,14.0,569367.182182472
1878,28.0,1797.0,1.0,601122.4781415536
1879,28.0,2163.0,5.0,571347.7725970788
1880,28.0,2700.0,13.0,615063.1314326305
1881,82.0,2913.0,12.0,835638.9104500827
1882,28.0,2098.0,13.0,572791.905357765
1883,64.0,2488.0,9.0,703464.6924644242
1884,28.0,1797.0,2.0,601095.4781415536
1885,73.0,2501.0,4.0,728522.5199192637
1886,82.0,2631.0,13.0,766196.5279983788
1887,55.0,2631.0,4.0,698445.1579983787
1888,1.0,1804.0,8.0,478374.1318136714
1889,10.0,1161.0,10.0,555919.6449294311
1890,19.0,1284.0,12.0,602685.0118735133
1891,19.0,1459.0,6.0,598032.0539110985
1892,19.0,2680.0,4.0,574698.6076797519
1893,10.0,2231.0,10.0,491320.7040008646
1894,55.0,2118.0,9.0,667824.8924994892
1895,37.0,2118.0,3.0,607899.6524994893
1896,19.0,1237.0,14.0,600893.9818052801
1897,73.0,2471.0,10.0,724558.172352141
1898,37.0,1772.0,2.0,638563.9933498312
1899,37.0,2028.0,12.0,612101.5447340297
1900,37.0,2098.0,13.0,607450.7253577651
1901,73.0,1459.0,6.0,779395.9139110985
1902,37.0,1783.0,1.0,637338.7758336186
1903,37.0,2135.0,7.0,606800.1079669729
1904,19.0,1237.0,7.0,602216.9818052801
1905,82.0,1772.0,4.0,767863.3933498312
1906,37.0,1335.0,4.0,675849.2653672725
1907,1.0,2135.0,12.0,449800.5079669729
1908,19.0,2913.0,4.0,634489.7204500827
1909,37.0,1161.0,3.0,669210.1149294311
1910,82.0,1335.0,11.0,804115.0153672725
1911,10.0,2501.0,7.0,505771.8899192636
1912,1.0,2098.0,4.0,452696.44535776513
1913,73.0,1928.0,8.0,730756.3891183891
1914,28.0,1459.0,6.0,635549.3639110986
1915,46.0,1731.0,4.0,674864.552182472
1916,64.0,1804.0,12.0,720080.6518136715
1917,1.0,2631.0,2.0,481564.41799837875
1918,28.0,1567.0,9.0,625906.0249412772
1919,55.0,2074.0,11.0,669803.1812369471
1920,73.0,1346.0,11.0,783905.1969504637
1921,46.0,2118.0,14.0,637961.2724994892
1922,55.0,1346.0,1.0,736214.9169504638
1923,73.0,2416.0,13.0,719157.0123281042
1924,64.0,1467.0,5.0,755992.4102069426
1925,19.0,1459.0,13.0,596835.0539110985
1926,19.0,1335.0,13.0,602375.9653672726
1927,64.0,2416.0,4.0,697510.5723281042
1928,28.0,1284.0,13.0,639961.5718735134
1929,1.0,1237.0,13.0,517394.3218052801
1930,1.0,1783.0,11.0,480240.8958336187
1931,46.0,2163.0,12.0,636690.1125970788
1932,10.0,1161.0,9.0,556090.6449294311
1933,64.0,2936.0,4.0,800845.4908572766
1934,64.0,2796.0,6.0,760100.1612148324
1935,19.0,2680.0,9.0,574113.6076797519
1936,55.0,1237.0,12.0,733855.30180528
1937,1.0,2913.0,12.0,549293.3804500827
1938,46.0,2135.0,8.0,638411.2579669729
1939,73.0,1772.0,2.0,747921.9133498312
1940,46.0,2118.0,3.0,639644.2724994892
1941,37.0,2476.0,3.0,616270.8187274452
1942,1.0,2796.0,1.0,517363.6812148326
1943,55.0,2631.0,11.0,697500.1579983787
1944,64.0,1284.0,10.0,761428.8118735134
1945,46.0,1734.0,8.0,674088.3166874629
1946,37.0,2680.0,8.0,646605.007679752
1947,37.0,1731.0,14.0,641534.7621824719
1948,55.0,2631.0,7.0,698148.1579983787
1949,55.0,2936.0,10.0,774103.2508572766
1950,55.0,2135.0,10.0,666917.4079669729
1951,73.0,2700.0,3.0,760908.1314326304
1952,46.0,2074.0,6.0,641743.5212369472
1953,46.0,1459.0,11.0,701070.9839110986
1954,73.0,2796.0,7.0,783040.8012148325
1955,1.0,2631.0,13.0,480079.41799837875
1956,1.0,1335.0,13.0,518615.66536727257
1957,73.0,1467.0,12.0,777859.4402069426
1958,64.0,2700.0,12.0,736644.1314326305
1959,73.0,1797.0,5.0,744905.1281415536
1960,64.0,1459.0,5.0,756557.6039110986
1961,46.0,2098.0,13.0,639193.545357765
1962,10.0,1567.0,5.0,548439.9649412772
1963,28.0,2796.0,13.0,637512.6012148325
1964,1.0,2680.0,8.0,490264.2076797519
1965,64.0,2163.0,5.0,692510.4525970788
1966,10.0,2700.0,10.0,537510.1314326305
1967,28.0,1161.0,4.0,634572.6249294311
1968,73.0,2700.0,12.0,759693.1314326304
1969,37.0,2105.0,4.0,608466.2537311212
1970,1.0,2476.0,8.0,459508.4587274453
1971,1.0,2163.0,7.0,449641.76259707875
1972,37.0,2074.0,5.0,610101.8612369471
1973,19.0,1459.0,4.0,598212.0539110985
1974,37.0,2163.0,7.0,605796.4425970789
1975,28.0,2416.0,5.0,576175.8123281042
1976,64.0,1161.0,3.0,755437.5849294312
1977,1.0,2135.0,4.0,450952.5079669729
1978,64.0,2501.0,2.0,705599.4299192637
1979,19.0,2074.0,4.0,537953.5412369472
1980,82.0,2471.0,14.0,743806.562352141
1981,1.0,2913.0,5.0,550364.3804500827
1982,37.0,2680.0,2.0,647145.007679752
1983,19.0,1284.0,2.0,603945.0118735133
1984,73.0,1797.0,2.0,745094.1281415536
1985,10.0,2074.0,12.0,496312.88123694714
1986,82.0,2936.0,11.0,843124.9708572765
1987,10.0,1731.0,3.0,530592.3921824719
1988,10.0,2098.0,6.0,495923.26535776514
1989,46.0,1772.0,10.0,669413.4733498312
1990,73.0,1335.0,6.0,784869.8653672726
1991,19.0,2163.0,12.0,532696.1025970788
1992,64.0,2700.0,5.0,737715.1314326305
1993,10.0,2631.0,7.0,524614.2079983788
1994,46.0,2796.0,1.0,705551.8812148325
1995,19.0,2028.0,4.0,541032.5047340296
1996,37.0,2231.0,12.0,603685.0740008645
1997,82.0,1284.0,13.0,803734.9318735134
1998,10.0,1772.0,13.0,524442.5533498311
1999,64.0,1284.0,8.0,761752.8118735134
2000,55.0,2476.0,2.0,676953.4987274453
2001,10.0,2796.0,14.0,559078.3212148325
2002,55.0,2135.0,5.0,667592.4079669729
2003,28.0,2043.0,10.0,576776.9627244101
2004,1.0,1467.0,2.0,513967.20020694257
2005,82.0,1797.0,6.0,764857.8581415537
2006,46.0,2135.0,14.0,637223.2579669729
2007,28.0,1731.0,5.0,608447.972182472
2008,19.0,2105.0,3.0,536294.3537311212
2009,73.0,2680.0,4.0,756721.807679752
2010,37.0,1346.0,6.0,675465.6369504638
2011,73.0,2680.0,5.0,756640.807679752
2012,37.0,2416.0,1.0,611079.2523281042
2013,37.0,1284.0,1.0,676059.1318735133
2014,73.0,1804.0,7.0,743904.0118136714
2015,46.0,2488.0,14.0,647621.8524644242
2016,55.0,1284.0,11.0,735402.2518735133
2017,37.0,2680.0,4.0,647037.007679752
2018,46.0,2105.0,4.0,640209.7037311213
2019,19.0,2135.0,10.0,534100.8079669729
2020,28.0,2796.0,9.0,638304.6012148325
2021,46.0,1467.0,13.0,700072.3502069425
2022,46.0,2105.0,14.0,638589.7037311213
2023,19.0,1928.0,8.0,549139.2691183892
2024,37.0,1335.0,13.0,674472.2653672725
2025,19.0,1567.0,11.0,588018.9949412772
2026,73.0,2913.0,8.0,816206.7404500827
2027,46.0,2416.0,10.0,641959.6923281042
2028,19.0,2043.0,12.0,538811.0927244101
2029,28.0,1928.0,12.0,585978.7891183892
2030,73.0,2098.0,7.0,718006.0053577651
2031,55.0,1284.0,13.0,734970.2518735133
2032,64.0,2105.0,8.0,694516.6037311212
2033,19.0,2680.0,2.0,574806.6076797519
2034,1.0,1237.0,11.0,517826.3218052801
2035,82.0,1567.0,7.0,790120.2049412772
2036,55.0,1772.0,2.0,699074.9533498312
2037,73.0,1731.0,3.0,752560.922182472
2038,37.0,2680.0,1.0,647172.007679752
2039,10.0,1731.0,7.0,530232.3921824719
2040,1.0,2700.0,2.0,494913.1314326305
2041,10.0,1797.0,2.0,523084.0181415536
2042,46.0,1459.0,5.0,701934.9839110986
2043,82.0,1161.0,11.0,797334.5649294312
2044,19.0,2488.0,11.0,544215.0924644242
2045,64.0,1284.0,6.0,762004.8118735134
2046,19.0,2796.0,1.0,601386.9612148325
2047,28.0,1731.0,3.0,608591.972182472
2048,55.0,1284.0,7.0,736050.2518735133
2049,28.0,2631.0,4.0,603072.7879983787
2050,10.0,1237.0,9.0,561515.65180528
2051,10.0,2163.0,5.0,493270.43259707873
2052,1.0,1237.0,14.0,517151.3218052801
2053,10.0,1772.0,1.0,525954.5533498311
2054,28.0,2163.0,7.0,571131.7725970788
2055,10.0,2416.0,2.0,498241.9323281041
2056,19.0,1161.0,4.0,597082.1349294311
2057,28.0,2231.0,3.0,570229.2840008646
2058,73.0,2680.0,2.0,756829.807679752
2059,46.0,2913.0,9.0,738101.2304500827
2060,10.0,2631.0,4.0,524911.2079983788
2061,73.0,2416.0,11.0,719589.0123281042
2062,46.0,2074.0,10.0,641167.5212369472
2063,28.0,2135.0,6.0,572254.957966973
2064,19.0,1734.0,8.0,570210.1366874628
2065,82.0,2163.0,5.0,735595.7925970787
2066,82.0,2680.0,7.0,776556.007679752
2067,55.0,1467.0,10.0,729463.3802069426
2068,1.0,1731.0,6.0,486975.60218247195
2069,37.0,2135.0,2.0,607205.1079669729
2070,46.0,2680.0,3.0,678895.207679752
2071,28.0,2416.0,6.0,576076.8123281042
2072,55.0,1346.0,14.0,734459.9169504638
2073,46.0,1335.0,8.0,707091.4153672726
2074,46.0,1161.0,5.0,700724.6049294312
2075,37.0,2796.0,11.0,672666.2412148325
2076,10.0,1797.0,3.0,523039.0181415536
2077,82.0,1284.0,5.0,805030.9318735134
2078,55.0,2043.0,12.0,671594.5727244101
2079,28.0,2043.0,13.0,576155.9627244101
2080,19.0,2476.0,4.0,543906.1387274452
2081,10.0,2936.0,8.0,600756.0508572765
2082,1.0,1928.0,14.0,464084.22911838925
2083,55.0,1346.0,11.0,735134.9169504638
2084,82.0,1459.0,6.0,799417.2239110986
2085,46.0,1772.0,12.0,669017.4733498312
2086,28.0,2231.0,13.0,568789.2840008646
2087,82.0,1928.0,1.0,751386.9091183891
2088,37.0,2043.0,7.0,611889.8327244101
2089,64.0,1928.0,8.0,707776.8691183892
2090,64.0,1734.0,12.0,728040.4366874628
2091,64.0,1783.0,9.0,723014.1858336186
2092,46.0,1567.0,12.0,691645.0849412772
2093,73.0,2501.0,9.0,727937.5199192637
2094,46.0,1772.0,2.0,670277.4733498312
2095,37.0,1467.0,6.0,669583.3202069426
2096,19.0,2680.0,6.0,574518.6076797519
2097,82.0,1161.0,9.0,797694.5649294312
2098,82.0,1734.0,7.0,771903.5566874628
2099,19.0,2098.0,4.0,536594.0853577651
2100,28.0,1783.0,3.0,602636.3058336186
2101,19.0,1567.0,1.0,589098.9949412772
2102,1.0,2488.0,12.0,460040.25246442424
2103,1.0,2796.0,3.0,517291.6812148326
2104,82.0,2231.0,2.0,734559.0240008646
2105,64.0,1467.0,6.0,755893.4102069426
2106,19.0,2501.0,5.0,546514.9799192636
2107,10.0,1772.0,11.0,524874.5533498311
2108,73.0,1783.0,11.0,745620.6558336186
2109,46.0,1467.0,14.0,699829.3502069425
2110,37.0,2913.0,10.0,706114.0604500828
2111,19.0,2028.0,10.0,540276.5047340296
2112,1.0,2118.0,2.0,451806.1724994892
2113,37.0,2913.0,2.0,706978.0604500828
2114,19.0,2231.0,8.0,532147.4940008646
2115,37.0,2476.0,11.0,615262.8187274452
2116,82.0,1783.0,13.0,765239.1258336187
2117,82.0,1567.0,14.0,788797.2049412772
2118,55.0,1161.0,5.0,729467.0949294312
2119,37.0,2043.0,9.0,611601.8327244101
2120,73.0,2163.0,12.0,714440.1225970787
2121,55.0,2936.0,7.0,774562.2508572766
2122,64.0,1335.0,5.0,762042.7153672726
2123,73.0,1335.0,12.0,783897.8653672726
2124,37.0,2416.0,14.0,609324.2523281042
2125,37.0,2231.0,11.0,603892.0740008645
2126,19.0,2028.0,9.0,540447.5047340296
2127,28.0,1161.0,10.0,633816.6249294311
2128,19.0,2416.0,5.0,538572.3723281042
2129,64.0,2680.0,8.0,733242.6076797519
2130,55.0,2231.0,12.0,664278.6540008646
2131,1.0,1459.0,9.0,513844.43391109863
2132,28.0,2700.0,8.0,616008.1314326305
2133,28.0,1567.0,2.0,626599.0249412772
2134,1.0,1928.0,11.0,464759.22911838925
2135,55.0,2135.0,4.0,667673.4079669729
2136,10.0,2700.0,6.0,538086.1314326305
2137,10.0,2913.0,14.0,592305.5504500828
2138,10.0,2043.0,8.0,499045.22272441006
2139,73.0,2118.0,14.0,715699.1324994892
2140,1.0,2028.0,6.0,456967.4647340298
2141,73.0,1284.0,1.0,785241.3718735133
2142,28.0,1335.0,8.0,640827.1153672726
2143,73.0,2098.0,10.0,717547.0053577651
2144,55.0,1772.0,12.0,697814.9533498312
2145,28.0,1459.0,12.0,634577.3639110986
2146,10.0,2471.0,9.0,502294.4423521411
2147,37.0,2476.0,12.0,615055.8187274452
2148,73.0,2135.0,7.0,716288.707966973
2149,55.0,1459.0,14.0,729165.2939110985
2150,19.0,2231.0,11.0,531634.4940008646
2151,46.0,2105.0,11.0,639264.7037311213
2152,46.0,2043.0,2.0,644032.7027244101
2153,10.0,2416.0,1.0,498268.9323281041
2154,10.0,1459.0,14.0,556158.7439110986
2155,64.0,2074.0,1.0,696791.8412369471
2156,46.0,1346.0,4.0,707320.7769504638
2157,64.0,2476.0,1.0,702925.3387274452
2158,73.0,2163.0,2.0,715700.1225970787
2159,64.0,2680.0,12.0,732522.6076797519
2160,10.0,1284.0,13.0,562042.4518735134
2161,55.0,1783.0,5.0,697635.7158336187
2162,10.0,2501.0,13.0,504691.8899192636
2163,1.0,2488.0,11.0,460247.25246442424
2164,82.0,2913.0,11.0,835845.9104500827
2165,37.0,1797.0,4.0,635619.2081415536
2166,19.0,1804.0,4.0,562650.8518136714
2167,64.0,2105.0,10.0,694192.6037311212
2168,46.0,1783.0,13.0,667541.2458336187
2169,73.0,1804.0,9.0,743616.0118136714
2170,10.0,2471.0,8.0,502447.4423521411
2171,37.0,1804.0,7.0,634534.5718136714
2172,64.0,2471.0,13.0,700908.7823521411
2173,10.0,2118.0,4.0,495106.7924994892
2174,82.0,2118.0,2.0,737507.7524994892
2175,46.0,1804.0,2.0,666655.9318136714
2176,64.0,2231.0,3.0,691416.4440008645
2177,28.0,1467.0,1.0,635296.2902069426
2178,46.0,2231.0,8.0,636159.8640008646
2179,55.0,2488.0,4.0,678103.7724644243
2180,28.0,1284.0,7.0,641041.5718735134
2181,82.0,1928.0,12.0,750099.9091183891
2182,55.0,2796.0,12.0,733154.5212148326
2183,1.0,2700.0,9.0,494220.1314326305
2184,55.0,1772.0,9.0,698381.9533498312
2185,10.0,2118.0,8.0,494674.7924994892
2186,28.0,2118.0,2.0,573284.0324994893
2187,82.0,1797.0,12.0,763885.8581415537
2188,64.0,1734.0,10.0,728436.4366874628
2189,1.0,2471.0,8.0,459007.0523521411
2190,10.0,1567.0,14.0,546900.9649412772
2191,10.0,2700.0,8.0,537834.1314326305
2192,28.0,1928.0,1.0,587265.7891183892
2193,10.0,1284.0,9.0,562834.4518735134
2194,73.0,2231.0,3.0,714423.2340008646
2195,73.0,2074.0,4.0,719649.5012369471
2196,10.0,1783.0,9.0,523979.3658336187
2197,37.0,1797.0,12.0,634467.2081415536
2198,82.0,2631.0,4.0,767573.5279983788
2199,46.0,2163.0,10.0,637086.1125970788
2200,37.0,2416.0,8.0,610512.2523281042
2201,46.0,1734.0,12.0,673368.3166874629
2202,37.0,2416.0,2.0,611052.2523281042
2203,1.0,2680.0,14.0,489076.2076797519
2204,46.0,2680.0,10.0,678076.207679752
2205,82.0,1335.0,5.0,804979.0153672725
2206,10.0,2488.0,8.0,504202.1724644242
2207,37.0,2936.0,9.0,713553.7708572765
2208,73.0,1772.0,13.0,746436.9133498312
2209,10.0,2416.0,13.0,496756.9323281041
2210,19.0,1804.0,5.0,562569.8518136714
2211,10.0,1772.0,2.0,525927.5533498311
2212,1.0,1161.0,14.0,511733.15492943116
2213,64.0,1567.0,6.0,747259.1449412772
2214,82.0,2700.0,10.0,780222.1314326304
2215,37.0,2680.0,11.0,646092.007679752
2216,1.0,2913.0,3.0,550508.3804500827
2217,73.0,2043.0,12.0,720490.3127244101
2218,19.0,1459.0,3.0,598275.0539110985
2219,55.0,2631.0,8.0,698013.1579983787
2220,28.0,1928.0,4.0,587130.7891183892
2221,1.0,2105.0,13.0,450955.45373112115
2222,55.0,2098.0,7.0,669100.3653577651
2223,37.0,2074.0,3.0,610245.8612369471
2224,19.0,1734.0,5.0,570561.1366874628
2225,64.0,1731.0,6.0,729356.1321824719
2226,1.0,2936.0,12.0,556553.8108572764
2227,73.0,1284.0,7.0,784809.3718735133
2228,64.0,2631.0,13.0,723026.9479983787
2229,37.0,1161.0,1.0,669282.1149294311
2230,19.0,1459.0,5.0,598131.0539110985
2231,19.0,2631.0,10.0,564693.9979983787
2232,37.0,2098.0,9.0,608242.7253577651
2233,10.0,2796.0,3.0,560761.3212148325
2234,10.0,1797.0,7.0,522679.0181415536
2235,19.0,1346.0,10.0,602791.3569504637
2236,1.0,2936.0,11.0,556760.8108572764
2237,28.0,2796.0,5.0,638808.6012148325
2238,46.0,1928.0,1.0,653636.8291183892
2239,82.0,2476.0,8.0,745500.0187274452
2240,64.0,2471.0,14.0,700665.7823521411
2241,10.0,1284.0,10.0,562663.4518735134
2242,82.0,2501.0,9.0,748052.6099192636
2243,82.0,2163.0,14.0,734056.7925970787
2244,64.0,1346.0,3.0,761986.0569504637
2245,37.0,1459.0,8.0,669898.6739110985
2246,46.0,2700.0,4.0,682950.1314326305
2247,1.0,1731.0,9.0,486570.60218247195
2248,1.0,1567.0,4.0,505161.9349412772
2249,64.0,1161.0,9.0,754789.5849294312
2250,19.0,2796.0,9.0,600666.9612148325
2251,28.0,2631.0,14.0,601452.7879983787
2252,46.0,2105.0,7.0,639912.7037311213
2253,37.0,2476.0,4.0,616207.8187274452
2254,28.0,2043.0,3.0,577595.9627244101
2255,28.0,1734.0,11.0,607239.1966874629
2256,19.0,2105.0,9.0,535646.3537311212
2257,73.0,1161.0,9.0,777700.0749294312
2258,28.0,1459.0,9.0,635144.3639110986
2259,10.0,1783.0,5.0,524483.3658336187
2260,28.0,2163.0,8.0,570996.7725970788
2261,10.0,2700.0,1.0,538401.1314326305
2262,10.0,2231.0,9.0,491491.7040008646
2263,37.0,2135.0,1.0,607232.1079669729
2264,64.0,1731.0,8.0,729104.1321824719
2265,19.0,2476.0,11.0,542961.1387274452
2266,37.0,1797.0,13.0,634242.2081415536
2267,19.0,2471.0,13.0,542026.832352141
2268,1.0,1734.0,14.0,485190.01668746286
2269,46.0,1804.0,8.0,666115.9318136714
2270,10.0,1928.0,9.0,508510.7491183892
2271,82.0,1467.0,3.0,799096.4702069425
2272,82.0,1237.0,5.0,803678.29180528
2273,10.0,1459.0,5.0,557697.7439110986
2274,19.0,1783.0,3.0,565089.8358336187
2275,46.0,2231.0,3.0,636654.8640008646
2276,19.0,1459.0,9.0,597627.0539110985
2277,28.0,2700.0,9.0,615855.1314326305
2278,10.0,2074.0,9.0,496879.88123694714
2279,10.0,2163.0,7.0,493054.43259707873
2280,28.0,1797.0,4.0,600987.4781415536
2281,19.0,2471.0,7.0,543106.832352141
2282,73.0,1161.0,12.0,777133.0749294312
2283,55.0,2135.0,1.0,667808.4079669729
2284,37.0,1567.0,4.0,661102.0549412773
2285,1.0,2680.0,12.0,489544.2076797519
2286,10.0,2105.0,1.0,495874.9037311211
2287,1.0,2476.0,10.0,459184.4587274453
2288,64.0,2118.0,1.0,694457.5124994892
2289,28.0,2074.0,6.0,575346.2012369471
2290,46.0,2163.0,3.0,637905.1125970788
2291,73.0,1804.0,12.0,743049.0118136714
2292,73.0,2105.0,14.0,716324.0537311212
2293,55.0,1467.0,14.0,728599.3802069426
2294,64.0,2028.0,8.0,699283.1047340297
2295,55.0,2163.0,11.0,665729.7825970788
2296,19.0,2416.0,13.0,537276.3723281042
2297,46.0,2135.0,2.0,638951.2579669729
2298,1.0,1772.0,9.0,481857.07334983116
2299,19.0,2416.0,10.0,537897.3723281042
2300,28.0,2416.0,13.0,574879.8123281042
2301,28.0,2043.0,1.0,577667.9627244101
2302,73.0,1928.0,5.0,731107.3891183891
2303,10.0,1772.0,14.0,524199.5533498312
2304,46.0,1783.0,2.0,669026.2458336187
2305,46.0,2098.0,14.0,638950.545357765
2306,64.0,1237.0,13.0,759463.6318052801
2307,82.0,1783.0,7.0,766319.1258336187
2308,19.0,2135.0,6.0,534676.8079669729
2309,64.0,2098.0,7.0,695011.1853577651
2310,28.0,2501.0,12.0,583055.0699192637
2311,55.0,1783.0,10.0,696960.7158336187
2312,55.0,1783.0,8.0,697284.7158336187
2313,37.0,2700.0,10.0,650397.1314326305
2314,73.0,2074.0,5.0,719568.5012369471
2315,28.0,1567.0,14.0,624871.0249412772
2316,37.0,2043.0,2.0,612294.8327244101
2317,55.0,1237.0,2.0,735115.30180528
2318,19.0,1161.0,14.0,595462.1349294311
2319,73.0,2231.0,5.0,714279.2340008646
2320,19.0,1731.0,3.0,571050.182182472
2321,28.0,2476.0,13.0,580137.9787274452
2322,55.0,2074.0,10.0,669992.1812369471
2323,19.0,2488.0,2.0,545268.0924644242
2324,28.0,1734.0,12.0,607032.1966874629
2325,73.0,2936.0,14.0,822295.7308572765
2326,73.0,2680.0,9.0,756136.807679752
2327,1.0,1284.0,3.0,520148.8918735134
2328,19.0,2098.0,14.0,534974.0853577651
2329,28.0,1567.0,4.0,626491.0249412772
2330,1.0,1772.0,5.0,482361.07334983116
2331,19.0,1567.0,14.0,587343.9949412772
2332,64.0,2074.0,12.0,695504.8412369471
2333,73.0,2631.0,2.0,747554.7379983788
2334,73.0,1161.0,1.0,778420.0749294312
2335,37.0,2488.0,11.0,616518.9324644243
2336,46.0,1928.0,7.0,653204.8291183892
2337,10.0,2163.0,6.0,493171.43259707873
2338,55.0,2476.0,11.0,675900.4987274453
2339,73.0,1731.0,8.0,752065.922182472
2340,64.0,1467.0,7.0,755776.4102069426
2341,1.0,2913.0,13.0,549068.3804500827
2342,73.0,2501.0,6.0,728342.5199192637
2343,64.0,1346.0,5.0,761842.0569504637
2344,55.0,2796.0,4.0,734306.5212148326
2345,73.0,2501.0,14.0,726902.5199192637
2346,82.0,1734.0,12.0,771048.5566874628
2347,1.0,1928.0,4.0,465704.22911838925
2348,28.0,2936.0,3.0,679467.5308572765
2349,73.0,2163.0,3.0,715655.1225970787
2350,46.0,1797.0,1.0,667469.9381415535
2351,64.0,2796.0,3.0,760343.1612148324
2352,10.0,2135.0,10.0,493606.6579669729
2353,37.0,1161.0,12.0,667995.1149294311
2354,28.0,2028.0,4.0,578601.0247340297
2355,73.0,2471.0,8.0,724882.172352141
2356,82.0,1237.0,13.0,802382.29180528
2357,10.0,1335.0,9.0,562745.8153672726
2358,46.0,2476.0,2.0,648092.6587274452
2359,73.0,2231.0,6.0,714180.2340008646
2360,82.0,2416.0,6.0,740461.4523281042
2361,64.0,2163.0,12.0,691439.4525970788
2362,1.0,1797.0,12.0,478444.2881415536
2363,1.0,1161.0,10.0,512597.15492943116
2364,10.0,2501.0,4.0,506068.8899192636
2365,37.0,1731.0,6.0,642974.7621824719
2366,37.0,2936.0,3.0,714201.7708572765
2367,10.0,2488.0,4.0,504634.1724644242
2368,55.0,2135.0,2.0,667781.4079669729
2369,46.0,1772.0,6.0,669989.4733498312
2370,64.0,2501.0,9.0,704906.4299192637
2371,82.0,2163.0,8.0,735244.7925970787
2372,46.0,2074.0,13.0,640546.5212369472
2373,64.0,2488.0,10.0,703293.6924644242
2374,73.0,2098.0,1.0,718438.0053577651
2375,64.0,1161.0,12.0,754222.5849294312
2376,1.0,1804.0,12.0,477654.1318136714
2377,10.0,1346.0,4.0,563124.2169504637
2378,37.0,1783.0,5.0,637122.7758336186
2379,64.0,2680.0,10.0,732918.6076797519
2380,37.0,2118.0,14.0,606216.6524994893
2381,1.0,1567.0,9.0,504576.9349412772
2382,37.0,2074.0,10.0,609426.8612369471
2383,28.0,1346.0,12.0,639902.4969504637
2384,1.0,1804.0,4.0,478806.1318136714
2385,19.0,1161.0,12.0,595930.1349294311
2386,55.0,1804.0,1.0,695483.2918136714
2387,55.0,2488.0,9.0,677518.7724644243
2388,28.0,1772.0,3.0,603889.5133498312
2389,82.0,2796.0,14.0,801859.4412148325
2390,55.0,2913.0,6.0,767406.4004500827
2391,82.0,1346.0,13.0,803484.3369504637
2392,10.0,2028.0,7.0,500250.98473402974
2393,19.0,1284.0,13.0,602460.0118735133
2394,64.0,1797.0,7.0,721721.3981415535
